Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR)
5020,27,Bandung,High End,Yes,Yes,No,No,No,Yes,Debit,119.0,No,107.60981,-6.91474,6909.8
4502,14,Bandung,Mid End,No,Yes,No,Yes,No,No,Digital Wallet,51.902,No,107.60981,-6.91474,4105.1
3263,19,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.751,No,107.60981,-6.91474,4102.5
4209,47,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.357,No,106.81667,-6.2,6557.2
1407,1,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,111.923,Yes,106.81667,-6.2,5238.4
4499,24,Bandung,Mid End,Yes,No,Yes,No,No,No,Pulsa,43.699,No,107.60981,-6.91474,2970.8
1548,13,Jakarta,Mid End,No,Yes,No,Yes,No,No,Credit,38.376,Yes,106.81667,-6.2,2835.3
4146,14,Jakarta,Mid End,No,Yes,Yes,No,No,No,Credit,64.732,No,106.81667,-6.2,6981.2
2284,26,Jakarta,High End,No,No,No,No,No,No,Pulsa,98.491,No,106.81667,-6.2,7556.3
509,25,Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Digital Wallet,59.297,Yes,106.81667,-6.2,7300.4
5265,23,Jakarta,High End,No,Yes,Yes,Yes,No,Yes,Pulsa,120.549,No,106.81667,-6.2,3753.1
2047,31,Bandung,Mid End,Yes,Yes,No,No,No,No,Debit,64.169,No,107.60981,-6.91474,4080.7
2158,52,Jakarta,High End,Yes,Yes,No,No,No,No,Pulsa,108.792,No,106.81667,-6.2,7575.1
4697,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.947,No,106.81667,-6.2,6983.9
3700,70,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,127.131,No,106.81667,-6.2,6781.0
723,40,Jakarta,High End,No,No,No,No,Yes,Yes,Credit,129.632,Yes,106.81667,-6.2,5269.2
6391,50,Jakarta,High End,Yes,No,No,No,Yes,No,Debit,131.346,No,106.81667,-6.2,5166.8
1044,4,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,44.857,Yes,106.81667,-6.2,6665.4
141,3,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,112.52,Yes,106.81667,-6.2,7339.3
4484,54,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.947,No,107.60981,-6.91474,6755.1
6281,54,Bandung,Mid End,No,No,No,Yes,Yes,Yes,Credit,109.919,No,107.60981,-6.91474,7164.0
2085,69,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,140.544,No,107.60981,-6.91474,5608.4
2532,68,Bandung,Mid End,Yes,Yes,Yes,Yes,No,No,Debit,74.122,No,107.60981,-6.91474,6622.1
1498,9,Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,124.338,Yes,106.81667,-6.2,2627.9
4590,55,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Credit,71.81,No,106.81667,-6.2,6097.6
1865,68,Jakarta,High End,Yes,Yes,Yes,Yes,No,Yes,Credit,129.323,No,106.81667,-6.2,6488.6
1672,1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,61.303,Yes,106.81667,-6.2,5831.4
38,37,Bandung,High End,No,Yes,No,Yes,Yes,No,Pulsa,117.145,Yes,107.60981,-6.91474,3967.0
1697,10,Bandung,High End,No,No,No,No,No,No,Digital Wallet,90.945,Yes,107.60981,-6.91474,6643.5
6659,45,Bandung,Mid End,Yes,Yes,Yes,Yes,No,No,Credit,54.977,No,107.60981,-6.91474,5323.6
1170,40,Bandung,Mid End,No,No,No,No,Yes,Yes,Digital Wallet,72.229,Yes,107.60981,-6.91474,3930.5
6047,61,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,153.541,No,106.81667,-6.2,7545.8
4687,67,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,136.823,No,106.81667,-6.2,6392.7
3165,9,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,57.176,No,106.81667,-6.2,7303.7
2014,58,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.39,No,106.81667,-6.2,6783.7
1528,11,Jakarta,High End,No,No,No,No,No,Yes,Debit,109.692,Yes,106.81667,-6.2,7235.6
1343,42,Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,128.585,Yes,106.81667,-6.2,6760.6
2375,32,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,136.965,No,106.81667,-6.2,5834.8
1627,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.569,Yes,106.81667,-6.2,3405.2
1996,72,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.607,No,107.60981,-6.91474,5972.7
4942,46,Bandung,High End,No,No,Yes,No,No,No,Pulsa,94.877,No,107.60981,-6.91474,7596.1
527,1,Bandung,High End,No,No,No,No,No,No,Pulsa,91.725,Yes,107.60981,-6.91474,5675.3
3498,38,Jakarta,Mid End,Yes,No,No,Yes,No,No,Digital Wallet,71.585,No,106.81667,-6.2,5650.9
2043,45,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31.987,No,107.60981,-6.91474,6122.3
2467,53,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,137.579,No,106.81667,-6.2,8322.3
5325,18,Jakarta,Mid End,No,No,No,Yes,Yes,Yes,Debit,65.52,No,106.81667,-6.2,7540.1
2569,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.638,No,107.60981,-6.91474,6965.8
2573,72,Bandung,Mid End,Yes,Yes,No,Yes,No,No,Debit,88.941,No,107.60981,-6.91474,6628.0
716,28,Jakarta,Mid End,No,No,No,Yes,No,No,Pulsa,88.236,Yes,106.81667,-6.2,3673.6
6810,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.935,No,106.81667,-6.2,2729.8
1531,2,Jakarta,High End,No,Yes,Yes,No,No,No,Pulsa,96.826,Yes,106.81667,-6.2,3165.0
3451,47,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Digital Wallet,130.762,No,106.81667,-6.2,6051.0
121,1,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,104.889,Yes,106.81667,-6.2,5391.5
3039,67,Bandung,Mid End,Yes,Yes,Yes,Yes,No,No,Digital Wallet,79.223,No,107.60981,-6.91474,6522.6
5608,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.621,No,106.81667,-6.2,6815.4
86,21,Bandung,High End,No,Yes,No,No,Yes,No,Credit,115.828,Yes,107.60981,-6.91474,3733.8
2113,60,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,99.873,No,106.81667,-6.2,5750.4
1618,27,Jakarta,High End,No,No,No,Yes,No,Yes,Credit,111.194,Yes,106.81667,-6.2,6117.0
4939,62,Bandung,Mid End,Yes,Yes,No,No,No,No,Debit,77.279,No,107.60981,-6.91474,5681.0
220,12,Bandung,Mid End,No,Yes,No,No,Yes,Yes,Digital Wallet,66.692,Yes,107.60981,-6.91474,6384.1
902,48,Bandung,High End,Yes,Yes,No,No,Yes,Yes,Debit,130.723,Yes,107.60981,-6.91474,5431.8
3717,11,Jakarta,High End,No,Yes,No,No,No,No,Digital Wallet,97.687,No,106.81667,-6.2,6093.6
1176,1,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,89.957,Yes,106.81667,-6.2,2637.6
250,45,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.517,Yes,107.60981,-6.91474,6122.3
321,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.673,Yes,106.81667,-6.2,3370.2
398,1,Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,97.519,Yes,106.81667,-6.2,6250.9
584,3,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,107.191,Yes,106.81667,-6.2,4345.7
6310,67,Jakarta,High End,No,Yes,No,No,No,Yes,Pulsa,124.756,No,106.81667,-6.2,5413.0
6527,8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,24.641,No,106.81667,-6.2,5963.7
4264,69,Bandung,Mid End,Yes,No,Yes,Yes,Yes,Yes,Credit,112.69,No,107.60981,-6.91474,8039.0
7030,37,Jakarta,Mid End,No,Yes,No,No,No,No,Debit,70.661,No,106.81667,-6.2,6811.2
5010,36,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,29.011,No,107.60981,-6.91474,3401.2
2357,50,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,102.117,No,106.81667,-6.2,5703.6
2235,1,Jakarta,Mid End,No,No,No,No,Yes,No,Digital Wallet,64.556,No,106.81667,-6.2,2689.5
4561,4,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,65.245,No,106.81667,-6.2,6963.9
637,47,Bandung,Mid End,No,No,No,No,No,Yes,Pulsa,105.145,Yes,107.60981,-6.91474,4816.0
5155,42,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.145,No,106.81667,-6.2,3449.2
5089,66,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Debit,98.521,No,106.81667,-6.2,5712.6
3500,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,31.389,No,106.81667,-6.2,5489.6
3192,42,Jakarta,High End,No,No,Yes,No,Yes,Yes,Digital Wallet,130.675,No,106.81667,-6.2,3996.3
1892,30,Bandung,High End,No,No,Yes,Yes,No,Yes,Debit,132.856,Yes,107.60981,-6.91474,5536.5
4351,39,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.937,No,106.81667,-6.2,4890.4
2195,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,152.771,No,106.81667,-6.2,7906.4
6893,30,Bandung,Mid End,Yes,No,No,No,No,Yes,Pulsa,50.059,No,107.60981,-6.91474,4308.7
3596,52,Jakarta,Mid End,Yes,No,No,No,No,No,Debit,70.618,No,106.81667,-6.2,6865.2
1693,61,Bandung,Mid End,No,No,No,No,No,No,Pulsa,38.315,Yes,107.60981,-6.91474,6205.1
4314,46,Bandung,High End,No,Yes,No,No,Yes,Yes,Pulsa,124.69,No,107.60981,-6.91474,5189.7
1302,2,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117.967,Yes,107.60981,-6.91474,7276.6
3297,6,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,33.055,No,107.60981,-6.91474,2696.1
436,54,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,112.506,Yes,106.81667,-6.2,6119.5
6837,69,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,121.215,No,106.81667,-6.2,6828.5
4991,41,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Digital Wallet,64.551,No,106.81667,-6.2,3769.7
2081,33,Bandung,Mid End,Yes,Yes,Yes,No,Yes,No,Digital Wallet,82.733,No,107.60981,-6.91474,6934.8
5233,4,Jakarta,High End,No,No,No,No,No,No,Credit,91.234,No,106.81667,-6.2,3312.6
1713,7,Jakarta,Mid End,No,Yes,No,Yes,No,No,Digital Wallet,49.828,Yes,106.81667,-6.2,3634.2
548,35,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,95.066,Yes,106.81667,-6.2,4418.9
190,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.018,Yes,106.81667,-6.2,2662.4
3628,2,Jakarta,High End,No,No,No,No,No,No,Credit,90.041,No,106.81667,-6.2,3705.9
5787,8,Jakarta,Mid End,Yes,No,No,Yes,No,No,Credit,76.615,No,106.81667,-6.2,2612.4
4256,69,Bandung,Mid End,Yes,Yes,No,Yes,No,Yes,Debit,85.869,No,107.60981,-6.91474,8243.7
4646,57,Jakarta,High End,No,Yes,Yes,No,Yes,No,Credit,120.203,No,106.81667,-6.2,8290.1
746,1,Jakarta,High End,No,No,No,Yes,No,No,Pulsa,90.4,Yes,106.81667,-6.2,2771.9
3043,28,Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,147.031,No,107.60981,-6.91474,6684.1
5321,57,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,146.048,No,106.81667,-6.2,5551.4
5019,29,Bandung,High End,Yes,No,No,No,No,No,Pulsa,107.706,No,107.60981,-6.91474,7947.6
5687,12,Jakarta,Mid End,No,Yes,Yes,No,No,Yes,Credit,78.732,No,106.81667,-6.2,4970.6
3189,9,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,111.175,No,106.81667,-6.2,5080.1
61,27,Jakarta,High End,No,No,No,No,Yes,Yes,Credit,114.184,Yes,106.81667,-6.2,3793.9
1949,66,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,30.831,No,106.81667,-6.2,6698.5
5418,36,Jakarta,Mid End,No,No,Yes,Yes,No,No,Digital Wallet,54.606,No,106.81667,-6.2,5357.0
3001,45,Jakarta,Mid End,No,No,No,No,Yes,No,Digital Wallet,70.508,No,106.81667,-6.2,4485.0
4861,11,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.279,No,106.81667,-6.2,2860.2
9,13,Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Pulsa,129.992,Yes,106.81667,-6.2,6721.6
4269,11,Bandung,Mid End,No,No,No,Yes,Yes,No,Pulsa,71.443,No,107.60981,-6.91474,5674.1
3674,7,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,123.724,No,106.81667,-6.2,5509.3
879,16,Bandung,Mid End,No,Yes,No,Yes,Yes,No,Credit,94.899,Yes,107.60981,-6.91474,6668.7
580,1,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,118.226,Yes,106.81667,-6.2,6177.2
1225,14,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,120.102,Yes,106.81667,-6.2,6773.8
3244,22,Bandung,Mid End,No,No,No,Yes,Yes,No,Credit,59.0,No,107.60981,-6.91474,6030.3
3867,36,Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,135.241,No,107.60981,-6.91474,4552.1
1964,32,Bandung,High End,No,No,No,Yes,Yes,Yes,Debit,129.169,No,107.60981,-6.91474,4842.0
3399,18,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,125.588,No,106.81667,-6.2,3619.8
6503,66,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,136.688,No,106.81667,-6.2,6572.5
600,23,Jakarta,Mid End,No,No,No,Yes,Yes,Yes,Digital Wallet,97.992,Yes,106.81667,-6.2,7223.2
6515,5,Jakarta,High End,No,Yes,Yes,No,No,Yes,Credit,120.941,No,106.81667,-6.2,4919.1
1578,4,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,123.589,Yes,107.60981,-6.91474,3770.4
3983,48,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.966,No,106.81667,-6.2,5858.3
5472,55,Bandung,High End,No,No,No,No,Yes,No,Credit,112.127,No,107.60981,-6.91474,6388.3
5063,66,Bandung,Mid End,No,Yes,No,No,No,Yes,Debit,72.17,No,107.60981,-6.91474,7561.4
6572,3,Jakarta,High End,No,Yes,Yes,No,No,No,Digital Wallet,102.41,No,106.81667,-6.2,4166.4
2106,23,Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,146.369,No,106.81667,-6.2,4034.2
4414,10,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,123.517,No,106.81667,-6.2,4897.2
2208,23,Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,71.096,No,106.81667,-6.2,2940.2
5244,10,Jakarta,Mid End,No,Yes,No,No,Yes,No,Digital Wallet,64.793,No,106.81667,-6.2,5545.0
3859,61,Bandung,High End,No,No,Yes,Yes,Yes,Yes,Debit,141.051,No,107.60981,-6.91474,7236.5
563,11,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.266,Yes,106.81667,-6.2,6353.8
5482,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.764,No,107.60981,-6.91474,4889.6
6691,60,Bandung,High End,Yes,No,No,No,Yes,No,Debit,110.035,No,107.60981,-6.91474,5861.2
824,25,Jakarta,High End,No,No,Yes,Yes,Yes,No,Credit,117.158,Yes,106.81667,-6.2,2790.2
4531,8,Bandung,Mid End,No,No,Yes,Yes,No,No,Digital Wallet,76.423,No,107.60981,-6.91474,7254.1
941,1,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,65.699,Yes,107.60981,-6.91474,5830.0
6750,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.272,No,107.60981,-6.91474,7908.6
5068,72,Bandung,Mid End,Yes,Yes,Yes,Yes,No,No,Debit,77.903,No,107.60981,-6.91474,7015.1
4276,50,Bandung,Mid End,Yes,No,No,No,No,Yes,Pulsa,77.737,No,107.60981,-6.91474,6099.8
2913,12,Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,70.873,No,106.81667,-6.2,3518.9
4751,19,Jakarta,Mid End,Yes,No,No,Yes,No,No,Credit,48.956,No,106.81667,-6.2,3648.7
1919,54,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,29.375,No,106.81667,-6.2,6886.7
3684,48,Jakarta,Mid End,Yes,Yes,No,No,No,No,Credit,82.876,No,106.81667,-6.2,5232.0
6634,9,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.435,No,106.81667,-6.2,5080.9
842,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.775,Yes,107.60981,-6.91474,6123.2
5453,34,Bandung,Mid End,Yes,Yes,No,Yes,No,Yes,Digital Wallet,52.11,No,107.60981,-6.91474,4494.6
5952,40,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.455,No,106.81667,-6.2,5691.3
338,8,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110.24,Yes,106.81667,-6.2,2744.8
3910,62,Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Pulsa,130.425,No,106.81667,-6.2,5386.2
5889,70,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Debit,79.096,No,106.81667,-6.2,5369.7
5201,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.364,No,106.81667,-6.2,5518.5
6895,24,Jakarta,High End,No,No,No,Yes,Yes,Yes,Debit,129.261,No,106.81667,-6.2,4398.6
4090,60,Jakarta,High End,Yes,No,No,No,No,No,Pulsa,102.029,No,106.81667,-6.2,5946.8
2511,38,Bandung,Mid End,No,No,Yes,No,No,No,Pulsa,39.533,No,107.60981,-6.91474,4699.9
4961,45,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,32.96,No,107.60981,-6.91474,7690.9
4873,16,Jakarta,Mid End,No,Yes,No,No,Yes,No,Digital Wallet,76.878,No,106.81667,-6.2,7588.8
3533,8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.105,No,106.81667,-6.2,7474.7
4703,3,Jakarta,High End,No,No,No,No,Yes,No,Debit,91.959,No,106.81667,-6.2,7172.7
1732,11,Jakarta,Mid End,No,No,No,Yes,No,No,Pulsa,39.484,Yes,106.81667,-6.2,6368.6
6381,6,Jakarta,High End,No,Yes,No,No,No,No,Digital Wallet,98.232,No,106.81667,-6.2,4716.5
6589,67,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.21,No,106.81667,-6.2,6252.0
5200,8,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.284,No,106.81667,-6.2,7024.5
5337,47,Jakarta,Mid End,No,No,Yes,No,No,Yes,Digital Wallet,65.773,No,106.81667,-6.2,5090.6
808,24,Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,122.437,Yes,106.81667,-6.2,7309.0
2271,72,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,144.187,No,106.81667,-6.2,7888.3
2317,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,141.83,No,106.81667,-6.2,5313.4
3488,68,Jakarta,Mid End,No,Yes,No,No,Yes,Yes,Pulsa,73.964,No,106.81667,-6.2,8238.2
5973,60,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Pulsa,84.353,No,106.81667,-6.2,8178.7
5587,42,Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,130.1,No,106.81667,-6.2,6313.2
6138,12,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.913,No,106.81667,-6.2,5114.1
6900,72,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,103.724,No,107.60981,-6.91474,7127.6
5261,64,Jakarta,High End,No,Yes,Yes,Yes,Yes,No,Credit,135.563,No,106.81667,-6.2,3449.4
2965,29,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.508,No,107.60981,-6.91474,4006.5
4499,40,Bandung,Mid End,Yes,Yes,Yes,No,Yes,Yes,Digital Wallet,109.946,No,107.60981,-6.91474,4540.9
2511,5,Jakarta,Mid End,No,No,Yes,Yes,Yes,No,Digital Wallet,79.118,No,106.81667,-6.2,2665.9
1444,9,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111.016,Yes,106.81667,-6.2,5057.3
305,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.237,Yes,106.81667,-6.2,5097.4
152,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.268,Yes,106.81667,-6.2,3935.5
5098,53,Bandung,Mid End,Yes,No,No,Yes,No,No,Credit,78.828,No,107.60981,-6.91474,6445.0
672,11,Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,122.088,Yes,106.81667,-6.2,7083.0
3600,35,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,31.74,No,106.81667,-6.2,5788.5
1125,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.905,Yes,106.81667,-6.2,4242.0
5877,57,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,39.716,No,106.81667,-6.2,5717.5
4462,30,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,139.096,No,107.60981,-6.91474,7415.1
5521,60,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Credit,89.881,No,106.81667,-6.2,6181.3
3015,25,Jakarta,High End,No,No,No,No,Yes,No,Digital Wallet,117.378,No,106.81667,-6.2,4306.8
319,2,Jakarta,High End,No,No,No,No,Yes,No,Debit,101.595,Yes,106.81667,-6.2,6194.8
6997,19,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.66,No,106.81667,-6.2,5492.8
3426,69,Jakarta,High End,No,Yes,Yes,No,No,Yes,Debit,130.988,No,106.81667,-6.2,7128.8
6891,13,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,24.613,No,107.60981,-6.91474,3770.5
1071,10,Bandung,Mid End,No,No,No,No,No,Yes,Pulsa,72.697,Yes,107.60981,-6.91474,3351.4
5065,13,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,35.826,No,107.60981,-6.91474,3532.8
4263,20,Bandung,Mid End,Yes,No,No,No,No,Yes,Digital Wallet,78.16,No,107.60981,-6.91474,2762.4
1853,16,Bandung,High End,Yes,Yes,No,No,Yes,No,Pulsa,114.134,Yes,107.60981,-6.91474,5400.7
4510,22,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.635,No,107.60981,-6.91474,5121.7
5519,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,34.572,No,107.60981,-6.91474,6634.9
3516,30,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,29.222,No,106.81667,-6.2,4286.6
6539,43,Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Credit,83.72,No,106.81667,-6.2,5606.3
2775,70,Jakarta,High End,Yes,No,No,Yes,Yes,Yes,Credit,135.364,No,106.81667,-6.2,5397.1
3621,3,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,97.968,No,106.81667,-6.2,5599.7
4179,20,Bandung,Mid End,No,Yes,No,No,No,No,Pulsa,56.897,No,107.60981,-6.91474,6314.6
1599,2,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,126.393,Yes,107.60981,-6.91474,7449.0
3483,39,Jakarta,Mid End,No,No,No,Yes,No,Yes,Digital Wallet,90.471,No,106.81667,-6.2,3986.7
2729,72,Jakarta,Mid End,Yes,Yes,Yes,No,Yes,Yes,Credit,78.36,No,106.81667,-6.2,8407.5
5394,32,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.911,No,107.60981,-6.91474,5197.2
5197,35,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.912,No,106.81667,-6.2,7245.6
3252,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,152.911,No,107.60981,-6.91474,8110.9
5229,70,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,117.664,No,106.81667,-6.2,7147.8
3635,72,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Credit,150.798,No,106.81667,-6.2,7220.9
877,4,Jakarta,Mid End,No,No,Yes,Yes,No,Yes,Debit,84.455,Yes,106.81667,-6.2,3134.3
5503,2,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.883,No,106.81667,-6.2,5410.1
3257,7,Bandung,Mid End,No,Yes,No,No,No,No,Debit,55.969,No,107.60981,-6.91474,6980.4
5781,72,Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Credit,123.535,No,106.81667,-6.2,6570.7
6071,7,Jakarta,Mid End,No,Yes,No,Yes,No,No,Credit,84.297,No,106.81667,-6.2,3060.3
6341,0,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,121.105,No,106.81667,-6.2,7031.7
2514,18,Jakarta,High End,No,No,No,No,No,No,Credit,99.94,No,106.81667,-6.2,5061.1
6420,39,Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,115.476,No,106.81667,-6.2,3494.8
2127,51,Jakarta,High End,No,No,Yes,Yes,No,Yes,Credit,107.934,No,106.81667,-6.2,7635.0
2770,60,Jakarta,Mid End,Yes,No,No,No,Yes,Yes,Debit,65.423,No,106.81667,-6.2,5506.0
4431,60,Jakarta,High End,Yes,Yes,No,No,No,No,Pulsa,96.151,No,106.81667,-6.2,7888.1
5872,3,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,118.436,No,106.81667,-6.2,3468.8
1692,17,Bandung,High End,No,No,No,No,No,No,Debit,91.168,Yes,107.60981,-6.91474,3742.8
